,name,rating,address,price_level,place,CP,latitude,longitude,geometry
271,In Da Club Madrid,0.0,"Calle de Cea Bermúdez, Número 21, 28003 Madrid, Spain",2.0,discoteca,28003,40.4386454,-3.7095126,"{'type': 'Point', 'coordinates': [40.4386454, -3.7095126]}"
272,Mondo Disko,3.9,"Calle de Alcalá, 20, 28014 Madrid, Spain",2.0,discoteca,28014,40.4170817,-3.698812499999999,"{'type': 'Point', 'coordinates': [40.4170817, -3.698812499999999]}"
273,Blackhaus,3.7,"Ctra. de La Coruña, Km. 8,700, 28023 Madrid, Spain",3.0,discoteca,28023,40.461301,-3.766801,"{'type': 'Point', 'coordinates': [40.461301, -3.766801]}"
274,The Club,4.0,"C. de Ventura Rodríguez, 7, 28008 Madrid, Spain",2.0,discoteca,28008,40.42530259999999,-3.7136615,"{'type': 'Point', 'coordinates': [40.42530259999999, -3.7136615]}"
275,Freedom,3.2,"Av. de Alberto de Alcocer, 43, 28016 Madrid, Spain",2.0,discoteca,28016,40.4588889,-3.6802778,"{'type': 'Point', 'coordinates': [40.4588889, -3.6802778]}"
276,Bar de copas y club nocturno Pigmalion Madrid,4.6,"C. del Pinar, 6, 28006 Madrid, Spain",4.0,discoteca,28006,40.4373877,-3.6881457,"{'type': 'Point', 'coordinates': [40.4373877, -3.6881457]}"
277,Club Discoteca Paradiso,3.8,"Calle de la Flor Baja, 6, 28013 Madrid, Spain",2.0,discoteca,28013,40.4224125,-3.7101235,"{'type': 'Point', 'coordinates': [40.4224125, -3.7101235]}"
278,Discoteca Serrano 41,3.7,"Calle de Serrano, 41, 28001 Madrid, Spain",2.0,discoteca,28001,40.4289888,-3.6873588,"{'type': 'Point', 'coordinates': [40.4289888, -3.6873588]}"
279,MYMO Madrid,3.2,"Calle de Miguel Ángel, 3, 28010 Madrid, Spain",2.0,discoteca,28010,40.433826,-3.6914639,"{'type': 'Point', 'coordinates': [40.433826, -3.6914639]}"
280,Club Malasaña,4.1,"Calle de San Vicente Ferrer, 23, 28004 Madrid, Spain",2.0,discoteca,28004,40.42565099999999,-3.703169699999999,"{'type': 'Point', 'coordinates': [40.42565099999999, -3.703169699999999]}"
281,Discoteca Mama Pachanga,3.5,"Calle Sanz Raso, 19, 28038 Madrid, Spain",1.0,discoteca,28038,40.3948018,-3.661098599999999,"{'type': 'Point', 'coordinates': [40.3948018, -3.661098599999999]}"
282,Ya'sta Club,3.7,"Calle de Valverde, 10, 28004 Madrid, Spain",2.0,discoteca,28004,40.4211199,-3.7019926,"{'type': 'Point', 'coordinates': [40.4211199, -3.7019926]}"
283,Club Musée,3.4,"Av. de Alberto de Alcocer, 35, 28016 Madrid, Spain",2.0,discoteca,28016,40.458778,-3.6820698,"{'type': 'Point', 'coordinates': [40.458778, -3.6820698]}"
284,Madrid Cabaret Club,3.8,"Calle Caunedo, 7, 28037 Madrid, Spain",2.0,discoteca,28037,40.4371508,-3.6364717,"{'type': 'Point', 'coordinates': [40.4371508, -3.6364717]}"
285,Cool,4.0,"Calle de Isabel la Católica, 6, 28013 Madrid, Spain",2.0,discoteca,28013,40.4212071,-3.709041,"{'type': 'Point', 'coordinates': [40.4212071, -3.709041]}"
286,Discoteca Moorea Madrid,0.0,"Calle de Orense, 18, 28020 Madrid, Spain",2.0,discoteca,28020,40.4503277,-3.694997099999999,"{'type': 'Point', 'coordinates': [40.4503277, -3.694997099999999]}"
287,Tropical House,3.9,"Plaza de los Mostenses n11, 28015 Madrid, Spain",1.0,discoteca,28015,40.423061,-3.708732,"{'type': 'Point', 'coordinates': [40.423061, -3.708732]}"
288,Stardust,3.8,"Calle de Isabel la Católica, 6, 28013 Madrid, Spain",2.0,discoteca,28013,40.4211093,-3.7089682,"{'type': 'Point', 'coordinates': [40.4211093, -3.7089682]}"
289,Vive Madrid,3.8,"Calle del Marqués de Viana, 15, 28020 Madrid, Spain",4.0,discoteca,28020,40.46110059999999,-3.6999302,"{'type': 'Point', 'coordinates': [40.46110059999999, -3.6999302]}"
290,Discoteca New One Madrid,3.3,"28037, Av. de la Institución Libre de Enseñanza, 11, 28037 Madrid, Spain",1.0,discoteca,28037,40.437104,-3.637096999999999,"{'type': 'Point', 'coordinates': [40.437104, -3.637096999999999]}"
291,Discoteca Fenix,3.9,"Av. de la Emperatriz Isabel, 13, 28019 Madrid, Spain",2.0,discoteca,28019,40.3984807,-3.7185163,"{'type': 'Point', 'coordinates': [40.3984807, -3.7185163]}"
292,MADRID CLUB ROCKNROLLA,4.2,"Costanilla de los Desamparados, 4, 28014 Madrid, Spain",2.0,discoteca,28014,40.4129171,-3.6966068,"{'type': 'Point', 'coordinates': [40.4129171, -3.6966068]}"
293,Clubbers Tour,2.9,"Calle de la Cruz, 33, 28012 Madrid, Spain",2.0,discoteca,28012,40.4157732,-3.7038293,"{'type': 'Point', 'coordinates': [40.4157732, -3.7038293]}"
294,El Sol,4.3,"Calle de los Jardines, 3, 28013 Madrid, Spain",2.0,discoteca,28013,40.4190629,-3.7016321,"{'type': 'Point', 'coordinates': [40.4190629, -3.7016321]}"
295,vudu club madrid,2.7,"Av. de Alberto de Alcocer, 43, 28036 Madrid, Spain",2.0,discoteca,28036,40.45888,-3.680190899999999,"{'type': 'Point', 'coordinates': [40.45888, -3.680190899999999]}"
296,Manama Disco,2.7,"Calle de Barcelona, 14, 28012 Madrid, Spain",2.0,discoteca,28012,40.4150667,-3.7026209,"{'type': 'Point', 'coordinates': [40.4150667, -3.7026209]}"
297,Monocle Club,3.5,"Calle del Poeta Joan Maragall, 19, 28020 Madrid, Spain",2.0,discoteca,28020,40.4570912,-3.6923873,"{'type': 'Point', 'coordinates': [40.4570912, -3.6923873]}"
298,discoteca colombiana en madrid,3.7,"Calle Fundadores, 7, 28028 Madrid, Spain",2.0,discoteca,28028,40.4247981,-3.6677705,"{'type': 'Point', 'coordinates': [40.4247981, -3.6677705]}"
299,Star Coyote 54,3.5,"Plaza del Carmen, 3, 28013 Madrid, Spain",1.0,discoteca,28013,40.4190511,-3.7036066,"{'type': 'Point', 'coordinates': [40.4190511, -3.7036066]}"
300,Discoteca Azúcar,3.7,"28012, C. de Atocha, 107, 28012 Madrid, Spain",1.0,salsa club,28012,40.4106491,-3.6952526,"{'type': 'Point', 'coordinates': [40.4106491, -3.6952526]}"
301,The Host Club,4.2,"Calle de Ferraz, 38, 28008 Madrid, Spain",2.0,salsa club,28008,40.4263181,-3.7172868,"{'type': 'Point', 'coordinates': [40.4263181, -3.7172868]}"
302,Madrid Salsa Club,1.0,"Calle de Santa Isabel, 9, 28012 Madrid, Spain",2.0,salsa club,28012,40.4110261,-3.6983671,"{'type': 'Point', 'coordinates': [40.4110261, -3.6983671]}"
303,Discoteca El Son,3.9,"Calle de la Victoria, 6, 28012 Madrid, Spain",2.0,salsa club,28012,40.4160653,-3.7017673,"{'type': 'Point', 'coordinates': [40.4160653, -3.7017673]}"
304,Enchufla Club de Salsa,4.7,"Calle Cerro de la Alcazaba, 38, 28053 Madrid, Spain",1.0,salsa club,28053,40.3832902,-3.6727751,"{'type': 'Point', 'coordinates': [40.3832902, -3.6727751]}"
305,Tropical House,3.9,"Plaza de los Mostenses n11, 28015 Madrid, Spain",1.0,salsa club,28015,40.423061,-3.708732,"{'type': 'Point', 'coordinates': [40.423061, -3.708732]}"
306,CARPE DIEM SALSA Madrid,4.5,"Calle Idioma Esperanto, 2, Local 4, 28017 Madrid, Spain",2.0,salsa club,28017,40.4194444,-3.6263889,"{'type': 'Point', 'coordinates': [40.4194444, -3.6263889]}"
307,El Palacio de la salsa,0.0,"Calle de Sebastián Elcano, 40, 28012 Madrid, Spain",2.0,salsa club,28012,40.40520230000001,-3.6961653,"{'type': 'Point', 'coordinates': [40.40520230000001, -3.6961653]}"
308,Rumba Salsa,3.8,"Calle de Fernández de los Ríos, 87, 28015 Madrid, Spain",2.0,salsa club,28015,40.4353651,-3.7162793,"{'type': 'Point', 'coordinates': [40.4353651, -3.7162793]}"
309,Clases de Bailes Latinos,4.5,"Plaza de los Mostenses, 11, 28015 Madrid, Spain",2.0,salsa club,28015,40.42322370000001,-3.7091242,"{'type': 'Point', 'coordinates': [40.42322370000001, -3.7091242]}"
310,Salsa Rumba,4.4,"Av. de Brasil, 5, 28020 Madrid, Spain",2.0,salsa club,28020,40.4544936,-3.694041399999999,"{'type': 'Point', 'coordinates': [40.4544936, -3.694041399999999]}"
311,Baila Madrid,3.5,"Calle de Alcalá, 192, 28028 Madrid, Spain",2.0,salsa club,28028,40.4298479,-3.6647729,"{'type': 'Point', 'coordinates': [40.4298479, -3.6647729]}"
312,Borinquen Madrid,3.7,"Calle Fundadores, 7, 28028 Madrid, Spain",2.0,salsa club,28028,40.424757,-3.667763,"{'type': 'Point', 'coordinates': [40.424757, -3.667763]}"
313,Kilatinum - Club Bailarios,4.0,"Calle de San Bernardo, 20, 28015 Madrid, Spain",2.0,salsa club,28015,40.4227306,-3.7074702,"{'type': 'Point', 'coordinates': [40.4227306, -3.7074702]}"
314,Ramdall,1.0,"Calle de Ferraz, 28008 Madrid, Spain",2.0,salsa club,28008,40.42778089999999,-3.7188841,"{'type': 'Point', 'coordinates': [40.42778089999999, -3.7188841]}"
315,DANCES WITH STYLE / CUBAN SALSA CLASSES IN MADRID,4.9,"Calle de Carretas, 14, 5º F, 28012 Madrid, Spain",2.0,salsa club,28012,40.4148114,-3.7036534,"{'type': 'Point', 'coordinates': [40.4148114, -3.7036534]}"
316,Sala Ramdall,3.9,"Calle de Ferraz, 38, 28008 Madrid, Spain",2.0,salsa club,28008,40.426323,-3.7172325,"{'type': 'Point', 'coordinates': [40.426323, -3.7172325]}"
317,Parche,4.1,"Cl. de Ayala, 120, 28006 Madrid, Spain",2.0,salsa club,28006,40.4271732,-3.6733813,"{'type': 'Point', 'coordinates': [40.4271732, -3.6733813]}"
318,MAGANGUE DISCOTECA,4.2,"Calle de Maqueda, 30, 28024 Madrid, Spain",2.0,salsa club,28024,40.3936023,-3.765618,"{'type': 'Point', 'coordinates': [40.3936023, -3.765618]}"
319,Sala Olvido Discoteca y Eventos,3.8,"Calle Olvido, 15, 28026 Madrid, Spain",1.0,salsa club,28026,40.3867625,-3.7027654,"{'type': 'Point', 'coordinates': [40.3867625, -3.7027654]}"
320,Pincel,4.4,"Calle del Dr. Raso, 1, 28223 Pozuelo de Alarcón, Madrid, Spain",1.0,salsa club,28223,40.4286275,-3.7859661,"{'type': 'Point', 'coordinates': [40.4286275, -3.7859661]}"
321,Center Mambo Latino,4.0,"Calle de Orense, 22, 28020 Madrid, Spain",2.0,salsa club,28020,40.4510045,-3.6948384,"{'type': 'Point', 'coordinates': [40.4510045, -3.6948384]}"
322,GRAN CAIMAN,3.5,"Av. de Brasil, 5, 28020 Madrid, Spain",1.0,salsa club,28020,40.4544936,-3.694041399999999,"{'type': 'Point', 'coordinates': [40.4544936, -3.694041399999999]}"
323,"ABAILARMADRID - Dance, friends and fun",4.9,"Calle Azcona, 44 (puerta de la izquierda), 1ª pl Metro: Diego de León, 28028 Madrid, Spain",2.0,salsa club,28028,40.4345285,-3.6687524,"{'type': 'Point', 'coordinates': [40.4345285, -3.6687524]}"
324,Salsa Madrid Centro,4.4,"Plaza de la Independencia, 8, 28001 Madrid, Spain",2.0,salsa club,28001,40.41919770000001,-3.6891317,"{'type': 'Point', 'coordinates': [40.41919770000001, -3.6891317]}"
325,El Bombón,4.0,"Calle de los Mancebos, 2, 28005 Madrid, Spain",2.0,salsa club,28005,40.4121135,-3.7117844,"{'type': 'Point', 'coordinates': [40.4121135, -3.7117844]}"
326,Sálsate Madrid: school specializing in Cuban salsa,0.0,"Calle San Valeriano, 4, 28039 Madrid, Spain",2.0,salsa club,28039,40.4507566,-3.7075582,"{'type': 'Point', 'coordinates': [40.4507566, -3.7075582]}"
327,Súltan Palast Madrid 18,4.2,"Calle de las Infantas, 18, 28004 Madrid, Spain",2.0,salsa club,28004,40.4206771,-3.6998677,"{'type': 'Point', 'coordinates': [40.4206771, -3.6998677]}"
328,Ozona VIP,3.6,"Av. del Mediterráneo, 12, 28007 Madrid, Spain",2.0,salsa club,28007,40.4070037,-3.6766249,"{'type': 'Point', 'coordinates': [40.4070037, -3.6766249]}"
329,Salsabachata Avenida de América,4.7,"Calle de Coslada, 19, 28028 Madrid, Spain",2.0,salsa club,28028,40.4383234,-3.6734278,"{'type': 'Point', 'coordinates': [40.4383234, -3.6734278]}"
330,Sala Cats,3.2,"Calle de Julián Romea, 4, 28003 Madrid, Spain",2.0,salsa club,28003,40.442775,-3.713525,"{'type': 'Point', 'coordinates': [40.442775, -3.713525]}"
331,Adestra Copas,4.1,"Posterior (LA LONJA, Av. de Moratalaz, 153, 28030 Madrid, Spain",1.0,salsa club,28030,40.4076579,-3.6471149,"{'type': 'Point', 'coordinates': [40.4076579, -3.6471149]}"
332,Sala Morocco,3.8,"Calle del Marqués de Leganés, 7, 28004 Madrid, Spain",2.0,salsa club,28004,40.422116,-3.707419,"{'type': 'Point', 'coordinates': [40.422116, -3.707419]}"
333,Dancing Dreams,4.7,"C. de los Pajaritos, 19, 28007 Madrid, Spain",2.0,salsa club,28007,40.4029055,-3.6715391,"{'type': 'Point', 'coordinates': [40.4029055, -3.6715391]}"
334,Night Club,4.0,"Calle de Segovia, 19, 28005 Madrid, Spain",2.0,salsa club,28005,40.413812,-3.712771,"{'type': 'Point', 'coordinates': [40.413812, -3.712771]}"
335,Club De Danza,0.0,"Calle del Tutor, 52, 28008 Madrid, Spain",2.0,salsa club,28008,40.4310281,-3.7179052,"{'type': 'Point', 'coordinates': [40.4310281, -3.7179052]}"
336,moondance madrid,3.5,"Calle de la Aduana, 21, 28012 679013092, Madrid, Spain",1.0,salsa club,28012,40.418402,-3.701058,"{'type': 'Point', 'coordinates': [40.418402, -3.701058]}"
337,Manama Disco,2.7,"Calle de Barcelona, 14, 28012 Madrid, Spain",2.0,salsa club,28012,40.4150667,-3.7026209,"{'type': 'Point', 'coordinates': [40.4150667, -3.7026209]}"
338,Funflow Dance,5.0,"Calle de Valverde, 10, 28004 Madrid, Spain",2.0,salsa club,28004,40.42107860000001,-3.701919,"{'type': 'Point', 'coordinates': [40.42107860000001, -3.701919]}"
339,Bongos,4.2,"Calle de Bravo Murillo, 52, 28003 Madrid, Spain",2.0,salsa club,28003,40.4427195,-3.703869,"{'type': 'Point', 'coordinates': [40.4427195, -3.703869]}"
340,Club 54,4.1,"Calle de Barbieri, 7, 28004 Madrid, Spain",2.0,salsa club,28004,40.42099109999999,-3.6982414,"{'type': 'Point', 'coordinates': [40.42099109999999, -3.6982414]}"
341,Independance Club,3.8,"C. de Atocha, 127, 28012 Madrid, Spain",1.0,salsa club,28012,40.409605,-3.692779899999999,"{'type': 'Point', 'coordinates': [40.409605, -3.692779899999999]}"
342,Sálsate Madrid: escuela especializada en Casino (salsa cubana),4.8,"Calle San Valeriano, 4, 28039 Madrid, Spain",2.0,salsa club,28039,40.4507566,-3.7075582,"{'type': 'Point', 'coordinates': [40.4507566, -3.7075582]}"
343,Clubbers Tour,2.9,"Calle de la Cruz, 33, 28012 Madrid, Spain",2.0,salsa club,28012,40.4157732,-3.7038293,"{'type': 'Point', 'coordinates': [40.4157732, -3.7038293]}"
344,WELKHOMEclub,4.5,"Calle del Monte Esquinza, 15, 28010 Madrid, Spain",2.0,salsa club,28010,40.42731,-3.6923173,"{'type': 'Point', 'coordinates': [40.42731, -3.6923173]}"
345,Faena Madrid,3.3,"C. de Atocha, 125, 28012 Madrid, Spain",2.0,salsa club,28012,40.40969219999999,-3.6930276,"{'type': 'Point', 'coordinates': [40.40969219999999, -3.6930276]}"
346,Sala Zenith,3.1,"C. de Atocha, 127, 28012 Madrid, Spain",2.0,salsa club,28012,40.4096199,-3.6928536,"{'type': 'Point', 'coordinates': [40.4096199, -3.6928536]}"
347,Karamelomadrid,0.0,"Calle de Ferraz, 38, 28008 Madrid, Spain",2.0,salsa club,28008,40.4262695,-3.7172104,"{'type': 'Point', 'coordinates': [40.4262695, -3.7172104]}"
348,Salsabachata Quevedo,4.8,"Calle Cercedilla, 3, 28015 Madrid, Spain",2.0,salsa club,28015,40.4357353,-3.7050633,"{'type': 'Point', 'coordinates': [40.4357353, -3.7050633]}"
349,Clases de Salsa y Clases de Bachata Arts Dance Escuela de baile,5.0,"Calle de Don Ramón de la Cruz, 67, 28001 Madrid, Spain",2.0,salsa club,28001,40.4289177,-3.6771376,"{'type': 'Point', 'coordinates': [40.4289177, -3.6771376]}"
350,Tempo Club,4.0,"Calle Duque de Osuna, 8, 28015 Madrid, Spain",2.0,salsa club,28015,40.425275,-3.711892,"{'type': 'Point', 'coordinates': [40.425275, -3.711892]}"
351,Palace Disco Club,3.4,"Plaza de Isabel II, 7, 28013 Madrid, Spain",2.0,salsa club,28013,40.4184349,-3.7089488,"{'type': 'Point', 'coordinates': [40.4184349, -3.7089488]}"
352,"Sala Zeus, Móstoles",4.1,"Calle Becquer, 3, 28932 Móstoles, Madrid, Spain",1.0,salsa club,28932,40.3307737,-3.8573885,"{'type': 'Point', 'coordinates': [40.3307737, -3.8573885]}"
353,Charada Club de Baile,3.6,"Calle de la Bola, 13, 28013 Madrid, Spain",2.0,salsa club,28013,40.420617,-3.709616,"{'type': 'Point', 'coordinates': [40.420617, -3.709616]}"
354,Premiumdance | Clases de salsa y bachata,5.0,"Pl. de Manuel Becerra, 28028 Madrid, Spain",2.0,salsa club,28028,40.4277583,-3.6687284,"{'type': 'Point', 'coordinates': [40.4277583, -3.6687284]}"
355,El Rincón de La Habana,4.4,"Calle de los Reyes, 6, 28015 Madrid, Spain",2.0,salsa club,28015,40.4242361,-3.7094361,"{'type': 'Point', 'coordinates': [40.4242361, -3.7094361]}"
356,Salsebastian,4.8,"Av. Fuente Nueva, Nº 5, Nave 16 B, 28703 San Sebastián de los Reyes, Madrid, Spain",2.0,salsa club,28703,40.5490681,-3.6122595,"{'type': 'Point', 'coordinates': [40.5490681, -3.6122595]}"
357,Club 33,3.8,"Calle de la Cabeza, 33, 28012 Madrid, Spain",2.0,salsa club,28012,40.4120003,-3.7010755,"{'type': 'Point', 'coordinates': [40.4120003, -3.7010755]}"
358,Golden Gran Vía,3.7,"C/ Gran Vía, n 54, 28013 Madrid, Spain",1.0,salsa club,28013,40.4213889,-3.7072222,"{'type': 'Point', 'coordinates': [40.4213889, -3.7072222]}"
359,Discoteca Bahia Madrid,3.0,"Calle de Ferraz, 38, 28008 Madrid, Spain",2.0,salsa club,28008,40.4262695,-3.7172104,"{'type': 'Point', 'coordinates': [40.4262695, -3.7172104]}"
360,Samsa Club,4.2,"Av. de Europa, 27, 28023 Pozuelo de Alarcón, Madrid, Spain",2.0,samba club,28023,40.4446826,-3.7866342,"{'type': 'Point', 'coordinates': [40.4446826, -3.7866342]}"
361,Tempo Club,4.0,"Calle Duque de Osuna, 8, 28015 Madrid, Spain",2.0,samba club,28015,40.425275,-3.711892,"{'type': 'Point', 'coordinates': [40.425275, -3.711892]}"
362,Nightlife Madrid,4.8,"Cl. de Ayala, 27, 28001 Madrid, Spain",2.0,samba club,28001,40.4278501,-3.6845998,"{'type': 'Point', 'coordinates': [40.4278501, -3.6845998]}"
363,Maravillas Club,3.8,"Calle de San Vicente Ferrer, 33, 28004 Madrid, Spain",2.0,samba club,28004,40.4257544,-3.7043747,"{'type': 'Point', 'coordinates': [40.4257544, -3.7043747]}"
364,Planet Club,4.6,"C. del Príncipe, 20, 28012 Madrid, Spain",2.0,samba club,28012,40.4152145,-3.7005493,"{'type': 'Point', 'coordinates': [40.4152145, -3.7005493]}"
365,moondance madrid,3.5,"Calle de la Aduana, 21, 28012 679013092, Madrid, Spain",1.0,samba club,28012,40.418402,-3.701058,"{'type': 'Point', 'coordinates': [40.418402, -3.701058]}"
366,Club Malasaña,4.1,"Calle de San Vicente Ferrer, 23, 28004 Madrid, Spain",2.0,samba club,28004,40.42565099999999,-3.703169699999999,"{'type': 'Point', 'coordinates': [40.42565099999999, -3.703169699999999]}"
367,Goya Social Club,3.6,"Calle de Goya, 43, 28001 Madrid, Spain",2.0,samba club,28001,40.425301,-3.682990999999999,"{'type': 'Point', 'coordinates': [40.425301, -3.682990999999999]}"
368,Nomad Club,4.0,"Calle de Manuel Fernández y González, 6, 28014 Madrid, Spain",2.0,samba club,28014,40.4150834,-3.699651799999999,"{'type': 'Point', 'coordinates': [40.4150834, -3.699651799999999]}"
369,Commo,3.7,"Calle de Espoz y Mina, 22, 28012 Madrid, Spain",2.0,samba club,28012,40.41526229999999,-3.702391,"{'type': 'Point', 'coordinates': [40.41526229999999, -3.702391]}"
370,Ya'sta Club,3.7,"Calle de Valverde, 10, 28004 Madrid, Spain",2.0,samba club,28004,40.4211199,-3.7019926,"{'type': 'Point', 'coordinates': [40.4211199, -3.7019926]}"
371,Kapital,3.8,"C. de Atocha, 125, 28012 Madrid, Spain",3.0,samba club,28012,40.4097611,-3.6931083,"{'type': 'Point', 'coordinates': [40.4097611, -3.6931083]}"
372,Panda Club Madrid,3.3,"Calle de Hernani, 75, 28020 Madrid, Spain",2.0,samba club,28020,40.4481601,-3.6959826,"{'type': 'Point', 'coordinates': [40.4481601, -3.6959826]}"
373,Charada Club de Baile,3.6,"Calle de la Bola, 13, 28013 Madrid, Spain",2.0,samba club,28013,40.420617,-3.709616,"{'type': 'Point', 'coordinates': [40.420617, -3.709616]}"
374,Independance Club,3.8,"C. de Atocha, 127, 28012 Madrid, Spain",1.0,samba club,28012,40.409605,-3.692779899999999,"{'type': 'Point', 'coordinates': [40.409605, -3.692779899999999]}"
375,american club of madrid,0.0,"Calle de Serrano, 110, 28006 Madrid, Spain",2.0,samba club,28006,40.4353049,-3.6861546,"{'type': 'Point', 'coordinates': [40.4353049, -3.6861546]}"
376,OPIUM CLUB,3.8,"Calle de José Abascal, 56, 28003 Madrid, Spain",3.0,samba club,28003,40.437878,-3.692209,"{'type': 'Point', 'coordinates': [40.437878, -3.692209]}"
377,Joy Eslava Madrid,3.8,"Calle del Arenal, 11, 28013 Madrid, Spain",3.0,samba club,28013,40.4171637,-3.7065661,"{'type': 'Point', 'coordinates': [40.4171637, -3.7065661]}"
378,CHA CHÁ The Club Madrid,3.7,"Calle de Alcalá, 20, 28014 Madrid, Spain",2.0,samba club,28014,40.4173993,-3.6983705,"{'type': 'Point', 'coordinates': [40.4173993, -3.6983705]}"
379,Clamores,4.2,"Calle de Alburquerque, 14, 28010 Madrid, Spain",2.0,samba club,28010,40.431118,-3.7009577,"{'type': 'Point', 'coordinates': [40.431118, -3.7009577]}"
380,Sambhad cocktail bar terraza,4.8,"Calle Duque de Osuna, 4, 28015 Madrid, Spain",2.0,samba club,28015,40.4249433,-3.7117725,"{'type': 'Point', 'coordinates': [40.4249433, -3.7117725]}"
381,Medias Puri,3.9,"Plaza de Tirso de Molina, 1, 28012 Madrid, Spain",3.0,samba club,28012,40.41234910000001,-3.7034333,"{'type': 'Point', 'coordinates': [40.41234910000001, -3.7034333]}"
382,Costello club,4.1,"Calle del Caballero de Gracia, 10, 28013 Madrid, Spain",2.0,samba club,28013,40.41940839999999,-3.700801,"{'type': 'Point', 'coordinates': [40.41940839999999, -3.700801]}"
383,Fucking Monday Madrid,4.2,"Calle de Isabel la Católica, 6, 28013 Madrid, Spain",2.0,samba club,28013,40.42110390000001,-3.7089062,"{'type': 'Point', 'coordinates': [40.42110390000001, -3.7089062]}"
384,Gin Club,4.0,"Calle de la Reina, 16, 28013 Madrid, Spain",2.0,samba club,28013,40.419885,-3.698771,"{'type': 'Point', 'coordinates': [40.419885, -3.698771]}"
385,Barceló Theatre,3.7,"C. de Barceló, 11, 28004 Madrid, Spain",3.0,samba club,28004,40.42692900000001,-3.699822,"{'type': 'Point', 'coordinates': [40.42692900000001, -3.699822]}"
386,Café Berlín,4.3,"C, Costanilla de los Ángeles, 20, 28013 Madrid, Spain",2.0,samba club,28013,40.4195885,-3.707943,"{'type': 'Point', 'coordinates': [40.4195885, -3.707943]}"
387,Bloco do Baliza,4.8,"metro: La Granja, Calle de San José Artesano, 7, 28108 Alcobendas, Madrid, Spain",2.0,samba club,28108,40.52992,-3.65486,"{'type': 'Point', 'coordinates': [40.52992, -3.65486]}"
388,Fortuny Restaurant & Club,3.9,"Calle de Fortuny, 34, 28010 Madrid, Spain",3.0,samba club,28010,40.4345348,-3.6899908,"{'type': 'Point', 'coordinates': [40.4345348, -3.6899908]}"
389,Cambridge Soho Club,4.1,"Plaza de España, 6, 2ª Planta, 28008 Madrid, Spain",2.0,samba club,28008,40.4225603,-3.71184,"{'type': 'Point', 'coordinates': [40.4225603, -3.71184]}"
390,Nox Club,5.0,"Ronda de Toledo, 11, 28005 Madrid, Spain",2.0,samba club,28005,40.4062167,-3.710104099999999,"{'type': 'Point', 'coordinates': [40.4062167, -3.710104099999999]}"
391,RIO SAMBA SHOW,0.0,"Calle Fuente Cisneros, 68, 28922 Alcorcón, Madrid, Spain",2.0,samba club,28922,40.3380265,-3.8558399,"{'type': 'Point', 'coordinates': [40.3380265, -3.8558399]}"
392,Oh My Club Madrid,3.7,"Calle de Rosario Pino, 14, 28020 Madrid, Spain",4.0,samba club,28020,40.46263829999999,-3.6930039,"{'type': 'Point', 'coordinates': [40.46263829999999, -3.6930039]}"
393,Home Club Apartments Madrid SL,4.0,"Calle de Hermosilla, 21, 28001 Madrid, Spain",2.0,samba club,28001,40.4265716,-3.6857979,"{'type': 'Point', 'coordinates': [40.4265716, -3.6857979]}"
394,Liberty Supper Club,3.0,"Calle de Juan Bravo, 31, 28006 Madrid, Spain",3.0,samba club,28006,40.4328007,-3.678826,"{'type': 'Point', 'coordinates': [40.4328007, -3.678826]}"
395,Ocean Rock Bar,4.3,"Calle de San Vicente Ferrer, 27, 28004 Madrid, Spain",1.0,samba club,28004,40.4256298,-3.7034948,"{'type': 'Point', 'coordinates': [40.4256298, -3.7034948]}"
396,Studio11® La Escuela de Baile,4.8,"Calle Antonia Ruiz Soro, 11, 28028 Madrid, Spain",2.0,samba club,28028,40.438095,-3.6664831,"{'type': 'Point', 'coordinates': [40.438095, -3.6664831]}"
397,Rotary Club de Madrid,5.0,"Calle del Marqués de la Ensenada, 16, 28004 Madrid, Spain",2.0,samba club,28004,40.4252675,-3.6920496,"{'type': 'Point', 'coordinates': [40.4252675, -3.6920496]}"
398,The American Women’s Club of Madrid,0.0,"Plaza de la República del Ecuador, 6, 28016 Madrid, Spain",2.0,samba club,28016,40.4554729,-3.677905,"{'type': 'Point', 'coordinates': [40.4554729, -3.677905]}"
399,Observatorio de Derechos Humanos Samba Martine,0.0,"Calle de los Cañizares, 3, 28012 Madrid, Spain",2.0,samba club,28012,40.4129201,-3.7015657,"{'type': 'Point', 'coordinates': [40.4129201, -3.7015657]}"
400,Lucy In The Sky Club,4.2,"Calle de San Vicente Ferrer, 55, 28015 Madrid, Spain",2.0,samba club,28015,40.4261175,-3.7078297,"{'type': 'Point', 'coordinates': [40.4261175, -3.7078297]}"
401,Moby Dick,4.1,"Av. de Brasil, 5, 28020 Madrid, Spain",2.0,samba club,28020,40.4544936,-3.694041399999999,"{'type': 'Point', 'coordinates': [40.4544936, -3.694041399999999]}"
402,Brunch Club,4.5,"Calle del Barco, 15, 28004 Madrid, Spain",2.0,samba club,28004,40.4216,-3.7028222,"{'type': 'Point', 'coordinates': [40.4216, -3.7028222]}"
403,ATTACK Fun SX Gay Club,4.2,"Calle del Olivar, 22, 28012 Madrid, Spain",1.0,samba club,28012,40.4108628,-3.7018596,"{'type': 'Point', 'coordinates': [40.4108628, -3.7018596]}"
404,Madrid Cricket Club,4.7,"Av. Complutense, 28040 Madrid, Spain",2.0,samba club,28040,40.4511382,-3.7280999,"{'type': 'Point', 'coordinates': [40.4511382, -3.7280999]}"
